claim_id,stage,product_scope,evidence_label,research_status,claim_text,claim_status,source_ids,source_locators,derivation_method,analysis_script_ref,exact_command,review_status,notes
"CLM-S9-004","9","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","UNRESOLVED","POST_HOC_EXPLORATORY","For Phase 1, Stage 9 leaves 348 CI-copied rows and 132 p/q/CI-copied rows as analysis-CSV sourced rather than independently resampled.","ACTIVE","SRC-S9-002;SRC-S9-003","local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 15-16; named columns evidence_id,metric,value,statistical_integrity_status; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481","CSV notes grouping","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","node paper_notes/stage9_statistical_integrity_audit.mjs paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","OPEN_STAGE9","Resolve only with independent Stage 6 resampling reproduction"
"CLM-S9-005","9","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION;POST_HOC_EXPLORATORY","For Phase 2 final paired results, the RecoveryEpisodes paired family has 2 rows and the DetectEpisode paired family has 9 rows; recovery-speed interpretation is restricted to the 2-row well-posed RecoveryEpisodes family.","ACTIVE","SRC-S9-002;SRC-S9-003;SRC-S8P2-006","local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 9-10; named columns evidence_id,metric,value,notes; origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:L1-L12","Committed CSV family-row count plus Stage 9 row extraction","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","node paper_notes/stage9_statistical_integrity_audit.mjs paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","VERIFIED_STAGE9","Detection latency evidence remains descriptive engineering evidence"
"CLM-S9-006","9","MANUSCRIPT_EVIDENCE","INTERPRETATION","ENGINEERING_VALIDATION","Phase 2 BH q-values should be reported as analysis-output-derived values whose arithmetic was checked from aggregate bootstrap p-values, not as independently resampled p-value evidence.","ACTIVE","SRC-S9-001;SRC-S9-002;SRC-S8P2R2-002","local-sha256:26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589:paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md:L45-L45; local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L279-L299; local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 3,7-8","Interpretation of checked BH arithmetic versus unresolved bootstrap source","NONE","NONE","REVIEWED_STAGE9","Keep bootstrap p-value provenance visible in result tables"
"CLM-S9-007","9","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 9 carries forward unresolved exact Phase 1/Phase 2 workflow_dispatch input payloads, Phase 1/Phase 2 artifact ZIP byte identity, Stage 6 Phase 1 and Stage 8 Phase 2 bootstrap resampling, formal post-pivot preregistration, lab3 stale-magnitude documentation, and dirty-doc numeric-source limits; the older v5 job-inventory limitation remains superseded and is not reopened.","ACTIVE","SRC-S9-001;SRC-S9-002;SRC-S9-005;SRC-S8P2R2-005","local-sha256:26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589:paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md:L75-L98; local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:rows 17-21; local-sha256:e18a294024fbb5ee17e27e4ff3fbf0c7d19253938d5b781bac2c3de2becf359a:paper_notes/EVIDENCE_GAPS.md:L853-L880","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE9","Resolve before promoting artifact-identity independent-resampling or formal-confirmatory claims"
"CLM-S10A-P3-001","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NO_NEW_EMPIRICAL_RESULT","Stage 10A produced PHASE3_METHODS.md, PHASE3_RESULTS.md, PHASE3_TABLES.csv, PHASE3_FIGURES.md, and GAP-045 without dispatching a new experimental workflow.","ACTIVE","SRC-S10A-P3-001;SRC-S10A-P3-002;SRC-S10A-P3-003;SRC-S10A-P3-004;SRC-S10A-P3-005","local-sha256:6f52ebe57ffbbc85fccd28e495538129b086d94c3483f594bb2daf6e5d9ac0ee:paper_notes/PHASE3_METHODS.md:L1-L75; local-sha256:4c823e93e6d5306ea273508e2420b4b8b5380eace9f48c5e8c7d7bc4eb676f56:paper_notes/PHASE3_RESULTS.md:L1-L121; local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:L1-L36; local-sha256:d8e7b1953499f3e0a951d1c85c5b3dcb0128285c7f0bb38783680ed76dc778dd:paper_notes/PHASE3_FIGURES.md:L1-L25; local-sha256:432d7caff9e424eb87a1cb53a48df0f60ad8a51ced67d959ba0ee9df886d3d05:paper_notes/EVIDENCE_GAPS.md:L881-L921","Stage 10A evidence-product generation and ledger update","NONE","NONE","VERIFIED_STAGE10A","Evidence extraction and recomputation only; no new GitHub Actions run was dispatched"
"CLM-S10A-P3-002","10A","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DIRECT","ENGINEERING_VALIDATION;POST_HOC_EXPLORATORY","Phase 3 implements response-delay probing, RDF/KG responseDelay writeback, deadline-bounded goals, and a ql_true versus ql_false planner distinction where ql_true uses learned delay and ql_false assumes zero delay.","ACTIVE","SRC-S10A-P3-003;SRC-S10A-P3-006","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 4-8; named columns evidence_id,claim_or_object,metric,value,input_sources; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:task_dynamics.jcm:L10-L18; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/agt/illuminance_controller_agent_dynamics.asl:L207-L238; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L176-L220","Direct committed-source reading","NONE","NONE","VERIFIED_STAGE10A","Do not describe this as pre-registered confirmatory work because formal post-pivot preregistration remains NOT FOUND"
"CLM-S10A-P3-003","10A","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","ENGINEERING_VALIDATION","Phase 3 n10 run 27621106006 is the current authority candidate: GitHub Actions metadata, origin/results aggregate CSVs, local extracted tree, raw row counts, and local recomputation all support using the n10 aggregates, with ZIP byte identity and exact dispatch payload still unresolved.","ACTIVE","SRC-S10A-P3-007;SRC-S10A-P3-008;SRC-S10A-P3-009;SRC-S10A-P3-010","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 9-15; named columns evidence_id,claim_or_object,metric,value,statistical_integrity_status; GitHub Actions: workflow=Phase 3 (process dynamics, response-delay learning); run ID=27621106006; URL=https://github.com/esra-dev/MT-PhysicsBAS/actions/runs/27621106006; head SHA=3bb5289c36cb3093228ec0609fe57ec676b1ee53; artifact=phase3-consolidated; artifact ID=7668397627; artifact digest=sha256:a882677d1689d2f25470591771fd1ef80035de560e837e9ab01857381e9f9416","Recompute and provenance consolidation","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L1-L575","python analysis/phase3_dynamics.py --root phase3_download_n10/phase3-consolidated/dynamics_root --out paper_notes/stage10a_phase3_recompute_n10","VERIFIED_WITH_OPEN_LIMITS","Compliance-CI recompute differs only in final float-string rendering; delay and paired CSVs are byte-identical"
"CLM-S10A-P3-004","10A","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For n10 Phase 3 delay learning, aggregate delayed-action relative error ranges from 0.94 percent to 1.77 percent, and the Stage 10A raw response-class check matched 180 of 180 delay rows to the expected action class.","ACTIVE","SRC-S10A-P3-003;SRC-S10A-P3-008;SRC-S10A-P3-009;SRC-S10A-P3-010","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 16-20; named columns evidence_id,metric,value,derivation_method,statistical_integrity_status; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_delay_accuracy.csv:L1-L5","Aggregate CSV reading plus raw response-class count","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L319-L392","python analysis/phase3_dynamics.py --root phase3_download_n10/phase3-consolidated/dynamics_root --out paper_notes/stage10a_phase3_recompute_n10","VERIFIED_STAGE10A","Response-class rule is Stage 10A audit logic based on action_label contains Blinds"
"CLM-S10A-P3-005","10A","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For n10 Phase 3 deadline compliance, ql_true achieved overall, tight, and loose compliance of 1.0 in both slow profiles; ql_false achieved overall 0.5, tight 0.0, and loose 1.0; paired overall diff is 0.5 and paired tight diff is 1.0 with Wilcoxon p=0.001953125 in both slow profiles.","ACTIVE","SRC-S10A-P3-003;SRC-S10A-P3-008;SRC-S10A-P3-009;SRC-S10A-P3-010","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 21-28; named columns evidence_id,metric,value,derivation_method,statistical_integrity_status; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_ci.csv:L1-L5; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L1-L9","Aggregate CSV reading plus recomputation from raw dynamics root","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L394-L471","python analysis/phase3_dynamics.py --root phase3_download_n10/phase3-consolidated/dynamics_root --out paper_notes/stage10a_phase3_recompute_n10","VERIFIED_STAGE10A","Treat as engineering-validation evidence unless preregistration evidence is later found"
"CLM-S10A-P3-006","10A","MANUSCRIPT_EVIDENCE","DERIVED","ENGINEERING_VALIDATION","For n10 Phase 3 energy-cost trade-off rows, ql_true incurs mean energy costs of 3.2 in lab2_slow and 3.3 in lab3_slow versus 0.0 for ql_false; because lower_is_better is true, ql_true_better is false despite higher deadline compliance.","ACTIVE","SRC-S10A-P3-003;SRC-S10A-P3-008;SRC-S10A-P3-010","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 29-30; named columns evidence_id,metric,value,derivation_method,statistical_integrity_status; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L8-L9","Aggregate CSV reading plus recomputation from raw dynamics root","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L394-L471","python analysis/phase3_dynamics.py --root phase3_download_n10/phase3-consolidated/dynamics_root --out paper_notes/stage10a_phase3_recompute_n10","VERIFIED_STAGE10A","Separate deadline-compliance result from energy-cost critical discussion"
"CLM-S10A-P3-007","10A","AUDIT_HISTORY","SUPERSEDED","ENGINEERING_VALIDATION","The earlier Phase 3 n5 run 27598417789 is superseded by n10 because headline paired rows had n_paired=5 and p_wilcoxon=0.0625, while n10 provides n_paired=10 and p_wilcoxon=0.001953125 for the same overall and tight compliance contrasts.","ACTIVE","SRC-S10A-P3-011;SRC-S10A-P3-012;SRC-S10A-P3-013;SRC-S10A-P3-014","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:row 33; named columns evidence_id,claim_or_object,metric,value,statistical_integrity_status; origin/results@abc66fcb9bf0be36d7a36ac1608c2049887cc738:phase3/27598417789-20260616-062513/analysis_out/phase3_compliance_paired.csv:L1-L9; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L1-L9","Supersession audit comparing n5 and n10 aggregate paired rows","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L394-L471","python analysis/phase3_dynamics.py --root phase3_download/phase3-consolidated/dynamics_root --out paper_notes/stage10a_phase3_recompute_n5","SUPERSEDED_BY_N10","Retain n5 only in audit history, not as final manuscript authority"
"CLM-S10A-P3-008","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 10A leaves exact Phase 3 workflow_dispatch input payload NOT FOUND, Phase 3 local artifact ZIP byte identity NOT VERIFIED, formal post-pivot preregistration NOT FOUND, and Stage 9 Phase 1/Phase 2 provenance and resampling gaps open; the older v5 job-inventory limitation remains superseded and is not reopened.","ACTIVE","SRC-S10A-P3-003;SRC-S10A-P3-005;SRC-S10A-P3-007;SRC-S10A-P3-009;SRC-S9-001;SRC-S9-002;SRC-S9-005","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 34-36; named columns evidence_id,claim_or_object,metric,value,statistical_integrity_status; local-sha256:432d7caff9e424eb87a1cb53a48df0f60ad8a51ced67d959ba0ee9df886d3d05:paper_notes/EVIDENCE_GAPS.md:L881-L921; local-sha256:26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589:paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md:L93-L99","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE10A","Resolve before claiming artifact byte identity, formal pre-registration, or independent bootstrap-resampling confirmation"
"CLM-S10B-RW-001","10B","MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE;NO_NEW_EMPIRICAL_RESULT","Stage 10B maps related work separately to MAS/BDI, Q-learning for building automation, knowledge-graph/stereotype priors, physics-informed learning, anomaly/fault detection, and learned temporal/process dynamics using retained primary academic records in the bibliographic ledger.","ACTIVE","SRC-S10B-RW-001;SRC-S10B-RW-002","local-sha256:2d3a6860a0c3cbc43d98688f9ffbadf1008d05de7946718e62cb960913e3804e:paper_notes/RELATED_WORK_NOTES.md:L28-L83; local-sha256:7c7c58608dd8e1d617b721323c1e701b299f5fa154cf77d60b2ff14dd4f9b641:paper_notes/BIBLIOGRAPHIC_LEDGER.csv:rows 2-18; named columns bib_id,topic_bucket,evidence_label,title,year,venue,doi,arxiv_id,url,source_locator,source_status,project_mapping","Evidence extraction and topic-bucket classification from primary DOI/arXiv/publisher/Crossref records","NONE","NONE","STAGE10B_COMPLETE","Use as related-work evidence map, not polished prose and not an empirical result"
"CLM-S10B-RW-002","10B","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","NOT_APPLICABLE;NO_NEW_EMPIRICAL_RESULT","Stage 10B maintains two separate products: AUDIT HISTORY records git provenance checks and DOI correction, while MANUSCRIPT EVIDENCE records bucketed related-work notes, table specifications, figure specifications, and manuscript-use boundaries.","ACTIVE","SRC-S10B-RW-001","local-sha256:2d3a6860a0c3cbc43d98688f9ffbadf1008d05de7946718e62cb960913e3804e:paper_notes/RELATED_WORK_NOTES.md:L17-L24; local-sha256:2d3a6860a0c3cbc43d98688f9ffbadf1008d05de7946718e62cb960913e3804e:paper_notes/RELATED_WORK_NOTES.md:L26-L143","Direct file-content audit","NONE","NONE","STAGE10B_COMPLETE","No branch switching, reset, clean, delete, artifact overwrite, workflow dispatch, experiment, or statistical recomputation was performed"
"CLM-S10B-RW-003","10B","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 10B leaves full-text article locators unresolved for DOI-only Crossref rows, keeps PhysQ DOI as NOT FOUND, keeps SOSA DOI as NOT VERIFIED, and carries forward exact Phase 3 dispatch payload, Phase 3 ZIP byte identity, formal post-pivot preregistration, and Stage 9 Phase 1/Phase 2 provenance and bootstrap-resampling gaps.","ACTIVE","SRC-S10B-RW-001;SRC-S10B-RW-002;SRC-S10B-RW-003;SRC-S10A-P3-005;SRC-S9-001;SRC-S9-002;SRC-S9-005","local-sha256:2d3a6860a0c3cbc43d98688f9ffbadf1008d05de7946718e62cb960913e3804e:paper_notes/RELATED_WORK_NOTES.md:L100-L124; local-sha256:0b812724b470b254c62a558647efc0ec9017b0961efe66dbc94cc28198f08cd9:paper_notes/EVIDENCE_GAPS.md:L923-L952; local-sha256:7c7c58608dd8e1d617b721323c1e701b299f5fa154cf77d60b2ff14dd4f9b641:paper_notes/BIBLIOGRAPHIC_LEDGER.csv:rows 2-18; named columns bib_id,evidence_label,doi,source_status,notes","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_GAP_046","Do not use Stage 10B DOI-only rows for fine-grained method-internal claims until full-text audits are added"
"CLM-S10B-RW-004","10B","AUDIT_HISTORY","SUPERSEDED","NOT_APPLICABLE;NO_NEW_EMPIRICAL_RESULT","Candidate Brick DOI 10.1016/j.apenergy.2017.10.091 is superseded because Crossref returned an unrelated Applied Energy title; corrected Brick bibliographic row uses DOI 10.1016/j.apenergy.2018.02.091.","ACTIVE","SRC-S10B-RW-001;SRC-S10B-RW-002","local-sha256:2d3a6860a0c3cbc43d98688f9ffbadf1008d05de7946718e62cb960913e3804e:paper_notes/RELATED_WORK_NOTES.md:L21-L24; local-sha256:7c7c58608dd8e1d617b721323c1e701b299f5fa154cf77d60b2ff14dd4f9b641:paper_notes/BIBLIOGRAPHIC_LEDGER.csv:row 11; named columns bib_id,title,year,venue,doi,source_locator,source_status; local-sha256:7c7c58608dd8e1d617b721323c1e701b299f5fa154cf77d60b2ff14dd4f9b641:paper_notes/BIBLIOGRAPHIC_LEDGER.csv:row 18; named columns bib_id,title,year,venue,doi,source_locator,source_status,notes","Bibliographic correction audit using Crossref metadata captured in ledger","NONE","NONE","SUPERSEDED_CANDIDATE_REJECTED","Retain rejected DOI only in audit history"
"CLM-S11-001","11","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE;NO_NEW_EMPIRICAL_RESULT","Stage 11 produced section-aligned evidence notes under the exact thesis-template destinations without writing polished manuscript prose.","ACTIVE","SRC-S11-001;SRC-S11-002","local-sha256:5e3524e0c32c2e12b33891f007dbd93598330f32bbc557232b992611c77e92cb:paper_notes/PAPER_SECTION_NOTES.md:L1-L213; local-sha256:372aaf853a29e4bb9be4e4fd0e6d5e85a5610b54a38f83ffe74bc978e7deb023:paper_notes/APPENDIX_NOTES.md:L1-L127","Manual Stage 11 evidence routing from Phase 1, Phase 2, Phase 3, statistical-audit, and related-work sources","NONE","manual evidence-extraction pass; no executable analysis script","STAGE11_COMPLETE","Notes are bullet/table evidence records and section routing only"
"CLM-S11-002","11","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","INTERPRETATION","ENGINEERING_VALIDATION;POST_HOC_EXPLORATORY","Stage 11 routes Phase 3 as an evaluated contribution using n10 run 27621106006 while keeping n5 as superseded audit history and Phase 3.x extensions in limitations/future work.","ACTIVE","SRC-S11-001;SRC-S11-002;SRC-S10A-P3-003;SRC-S10A-P3-007;SRC-S10A-P3-008;SRC-S10A-P3-011","local-sha256:5e3524e0c32c2e12b33891f007dbd93598330f32bbc557232b992611c77e92cb:paper_notes/PAPER_SECTION_NOTES.md:L51-L69; local-sha256:5e3524e0c32c2e12b33891f007dbd93598330f32bbc557232b992611c77e92cb:paper_notes/PAPER_SECTION_NOTES.md:L132-L146; local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:rows 9-36; named columns evidence_id,claim_or_object,metric,value,statistical_integrity_status","Template-population interpretation from Stage 10A Phase 3 evidence records","NONE","manual evidence-extraction pass; no executable analysis script","STAGE11_COMPLETE","Do not label Phase 3 as preregistered confirmatory; exact dispatch payload and ZIP byte identity remain unresolved"
"CLM-S11-003","11","MANUSCRIPT_EVIDENCE","DERIVED","POST_HOC_EXPLORATORY;ENGINEERING_VALIDATION","Stage 11 evaluation notes preserve experiment-record fields for Phase 1, Phase 2, and Phase 3, including research question, prior expectation, baseline, treatment, variables, controls, metrics, statistical method, unexpected results, follow-up analysis, and research-status boundary.","ACTIVE","SRC-S11-001;SRC-S9-001;SRC-S9-002;SRC-S10A-P3-003","local-sha256:5e3524e0c32c2e12b33891f007dbd93598330f32bbc557232b992611c77e92cb:paper_notes/PAPER_SECTION_NOTES.md:L70-L156; local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:L1-L22; local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:L1-L36","Manual consolidation of prior experiment records into template evaluation notes","NONE","manual evidence-extraction pass; no executable analysis script","STAGE11_COMPLETE","Phase 1 remains POST_HOC_EXPLORATORY; Phase 2 and Phase 3 remain ENGINEERING_VALIDATION/POST_HOC_EXPLORATORY"
